FP1     FP2     F3      F4      C3      C4      P3      P4      O1      O2      F7      F8      T7      T8      P7      P8      Fz      Cz      Pz      A1      A2      EKG     ATM     EO1     EO2     EM1     EM2     PHO    
 50.3573 7.54836 15.5543 21.8147 2.93887 12.4193 6.81538 19.7752 12.6058 13.4074 21.6663 29.9187  14.799 57.6774 45.7438 37.7575 17.1513 33.6979  39.915 2.17478 69.2218 10.9768 20.2385 19.1289 18.6627 17.6154 18.6155 13.1513
 50.1441 6.58697 16.8632 20.6103 2.58596 10.3655   3.888 16.1172 10.4038 7.91066 22.9464 28.8582 17.0104 57.1216 47.4492 35.3242 16.4508 29.9306 34.8606 12.6754 57.8908 12.1341 20.2936 19.1805 18.6814 17.6411 18.6653 13.1741
 50.0432 5.55337 18.2402 19.3597 2.98522 8.07644 1.50099 12.1893 9.12929 2.34499 24.3123 27.3779 19.4378 56.0964 49.9285 32.8508 15.7641 25.8023 30.3998  26.371 51.1287  13.413 20.3347 19.2258 18.6902 17.6745 18.7178 13.1966
 49.9951 4.39794  19.753 17.9945 4.13552  5.4876 -0.2452 8.07761 8.77829 -3.0858 25.7159 25.5348 21.9583 54.6141   53.08 30.4185 15.1118 21.2961 26.6303 44.5454 48.9754 14.7817 20.3655 19.2683  18.685 17.7203 18.7646 13.2188
 49.9445 3.06475 21.4435 16.4675 5.95234 2.64307 -1.3005  3.9109 9.32442 -8.1357 27.1162 23.4498 24.4717 52.8256 56.7368 28.0929 14.5431 16.4669 23.6453 65.4424 49.4034 16.2134 20.3893 19.3085 18.6666 17.7766 18.7989 13.2407
 49.8858 1.51411 23.3325 14.7476 8.26663 -0.3089  -1.717 -0.1503 10.6921 -12.551  28.485 21.2747 26.9323 50.9773 60.6612  25.924 14.1202 11.4451 21.5029 86.2157 51.2635 17.6476 20.4102 19.3399 18.6472 17.8362  18.819 13.2624
 49.8533 -0.2541 25.4075 12.8334 10.8313 -3.1396 -1.6704 -3.9294 12.7431 -16.102 29.7802 19.1677 29.3255 49.3447 64.5649 23.9515 13.8796 6.41349 20.1888 105.148 55.2335 19.0145 20.4308 19.3574 18.6429 17.8917 18.8271 13.2837
 49.8833 -2.1712 27.6012 10.7779 13.3472 -5.5812 -1.4122  -7.249 15.3047 -18.618 30.9566 17.2829 31.6296 48.1958 68.1618 22.2115  13.824 1.58337 19.6302 121.698 62.4521 20.2857 20.4527  19.365 18.6603 17.9392 18.8269 13.3048
 50.0001 -4.1065 29.7855 8.69887 15.5014 -7.3825  -1.179  -9.935 18.2233 -20.004 32.0246 15.7437 33.7945 47.7226   71.22 20.7544 13.9357 -2.8308 19.7458 135.451 72.8807 21.4688 20.4798 19.3739 18.6929 17.9769 18.8228 13.3256
 50.1981 -5.9314 31.8003  6.7585 17.0157  -8.362  -1.132 -11.817 21.3836 -20.242   33.07 14.6113 35.7675  47.955 73.5865  19.668 14.1896 -6.6303 20.4785   145.9 85.0183 22.5631 20.5166 19.3932 18.7313 18.0024  18.821 13.3461
 50.4213 -7.5717 33.5082 5.10615 17.6986 -8.4337 -1.3537 -12.752 24.6776 -19.386 34.2107  13.888 37.5371 48.7743 75.1875   19.06 14.5668 -9.6608 21.7675 153.385 97.2139 23.5388 20.5621 19.4223 18.7726 18.0137 18.8277 13.3664
 50.6047 -8.9907 34.8374 3.82671 17.4836 -7.6117 -1.8705 -12.681 27.9719 -17.589 35.5497 13.5436 39.1146 50.0204 76.0279 19.0017 15.0693 -11.853 23.4954 159.392 108.587 24.3377 20.6084 19.4546 18.8182  18.013 18.8442 13.3864
 50.7452 -10.137 35.7777 2.93994 16.4463 -6.0139 -2.6385 -11.668 31.1239 -15.088 37.1415 13.5188 40.4836 51.5564 76.1975 19.4824 15.7306 -13.236 25.4883 165.442 118.521 24.8709  20.647 19.4869  18.865 18.0066 18.8672 13.4061
 50.9277 -10.913 36.3588 2.42375 14.7914 -3.8641 -3.4996 -9.8914   34.03 -12.145 38.9891 13.7058 41.6308 53.2339 75.8669 20.4013 16.6113 -13.908  27.589  171.93 125.961 25.0326 20.6737 19.5215 18.9034 18.0031 18.8919 13.4256
  51.281 -11.202 36.6391 2.22444 12.8025 -1.4576 -4.1766 -7.5811  36.657 -8.9655 41.0681 13.9543 42.6213 54.8633 75.2438 21.6053 17.7786 -13.982 29.7398 178.102 129.555 24.7492 20.6865 19.5601 18.9258 18.0102 18.9162 13.4449
 51.8858  -10.93 36.6793 2.28024 10.7773  0.9276  -4.334 -4.9357 39.0415 -5.6514 43.3253 14.1204 43.5746 56.2725 74.5161 22.9609 19.2593 -13.549 31.9945 183.136 128.507 24.0198 20.6825 19.5984 18.9349 18.0332 18.9411 13.4639
 52.7038 -10.127 36.4961 2.56676 8.96323 3.11213 -3.6736 -2.0796 41.2528 -2.1898 45.6364 14.1237 44.5571 57.3819 73.8126 24.4021 20.9885  -12.66 34.4464 186.627 122.666 22.9153 20.6551 19.6314  18.941 18.0735 18.9686 13.4826
 53.5824 -8.9188 36.0482 3.11666 7.50836 5.01776 -2.0412 0.91386 43.3115 1.47564 47.7995 13.9681 45.5449 58.2142 73.1563 25.9086 22.8103 -11.348 37.1422 187.898 111.667 21.5583 20.5952 19.6607 18.9534 18.1285 18.9988 13.5011
 54.3225 -7.4804 35.2829 3.98028 6.45733 6.64123 0.51676 3.99213 45.1227 5.36624 49.5986 13.7139 46.4816 58.8402 72.4351 27.4622 24.5292 -9.6401 40.0549  185.44 94.4833 20.0834  20.503 19.6934 18.9725 18.1923 19.0291 13.5194
 54.7696 -5.9718 34.1952 5.16659 5.79697   8.069 3.80002 7.14583 46.5031   9.459 50.8861 13.4435 47.3287 59.3273 71.4537 29.0642 25.9786 -7.5522 43.1213 177.255  70.013 18.5911 20.3921 19.7342 18.9926 18.2555 19.0561 13.5374
 54.8721  -4.506 32.8342 6.63294 5.50086 9.48968 7.55535 10.4425 47.2627 13.7234 51.6209 13.2368 48.0729 59.7328 70.0381 30.7917 27.0615 -5.0863 46.2744  161.88 38.3543 17.1336 20.2802 19.7806 19.0119 18.3087 19.0788 13.5552
  54.679 -3.1439 31.2664 8.31918 5.53894 11.1418 11.5337  13.997 47.2514 18.1193  51.853 13.1506  48.712 60.1027  68.097 32.7961 27.7505 -2.2686 49.4332 138.649 1.11834  15.733 20.1774 19.8252 19.0352  18.347 19.0999 13.5728
 54.3194 -1.8773 29.5583 10.1586 5.87739 13.2204 15.5007 17.8864 46.3764 22.5491 51.7164 13.2232  49.234  60.432 65.6299 35.2098 28.0731 0.82274 52.4979 107.071 -39.806  14.395 20.0864 19.8623 19.0663 18.3723 19.1215 13.5901
   53.99 -0.6249 27.7932 12.0561 6.49725 15.7976 19.2594 22.0801 44.6377 26.8351 51.4513 13.4811 49.6224 60.6239 62.7213 38.0416 28.0931 4.07546 55.3808 66.6954 -83.446 13.1034  20.011 19.8922 19.1016 18.3889 19.1423 13.6072
 53.9036 0.70621 26.0793 13.8855 7.41864 18.7956 22.6797 26.4304 42.1575 30.7486 51.3775 13.9261 49.9046  60.525 59.5299 41.1458 27.8897 7.38044 58.0405 18.0789 -129.24 11.8401 19.9599 19.9186 19.1349 18.3983 19.1596 13.6241
 54.1892 2.13589 24.5292 15.5213 8.70077 22.0208 25.6937 30.6999 39.1639 34.0586 51.7957  14.524 50.2044 60.0286 56.2592 44.2566 27.5312 10.6429 60.4632 -35.407 -174.56 10.6222 19.9401 19.9435 19.1661 18.3974 19.1727 13.6408
  54.828  3.5942 23.2259  16.879 10.3915 25.2265 28.2516 34.5933 35.9255 36.5681 52.8846 15.2187 50.6908 59.1503  53.114  47.045 27.0525 13.7598 62.5916 -87.081 -213.36 9.48507  19.948 19.9652 19.2013 18.3819  19.183 13.6573
  55.685  4.9843 22.1975 17.9374 12.4479 28.1652 30.2751 37.7886 32.6598 38.1329 54.6496 15.9646 51.4247  58.005 50.2375 49.1826 26.4663   16.61 64.2827  -129.6 -238.65 8.45314  19.969 19.9824 19.2466 18.3495  19.193 13.6735
 56.5897 6.24491 21.4179 18.7275  14.708 30.6141 31.6456 39.9785  29.467 38.6713 56.9338 16.7361 52.2885 56.7037 47.6553 50.3993 25.7961 19.0783 65.3505 -158.64 -246.25 7.57772 19.9899 19.9972 19.3013 18.3022 19.2046 13.6895
  57.397 7.35787 20.8328 19.3081 16.9386 32.3855 32.2229 40.9093 26.3241 38.1473 59.4836 17.5039 53.0529 55.2621 45.2533 50.4954  25.087 21.0881 65.6417 -174.21 -236.14 6.98076 20.0105 20.0132  19.356 18.2448 19.2183 13.7054
 57.9965 8.31812 20.3857 19.7481 18.9066 33.3329 31.8704  40.402 23.1211 36.5429 62.0301 18.2102 53.4801 53.6127 42.8045 49.3195 24.3933  22.613 65.0638 -178.55  -210.9 6.82699 20.0394  20.029 19.4011 18.1838 19.2316  13.721
 58.2861 9.10672  20.022 20.1192 20.4398 33.3573 30.4972 38.3726 19.7202 33.8638 64.3516 18.7735 53.4203 51.7157 40.0473  46.773 23.7645 23.6671 63.5724 -173.09 -173.19 7.26359 20.0822 20.0368 19.4356 18.1269 19.2421 13.7364
 58.1725 9.70111  19.685 20.4844 21.4677 32.4187 28.1227 34.8619 16.0298  30.179 66.2956 19.1272 52.8612  49.647 36.7732 42.8461 23.2564  24.307 61.1846 -158.18 -125.49 8.37621  20.135 20.0288 19.4625 18.0824 19.2512 13.7517
 57.6086 10.1035 19.3364 20.8725 22.0199 30.5461 24.9148 30.0494 12.0612 25.6347 67.7814 19.2521 51.9056 47.5451 32.8766 37.6288 22.9465 24.6336 58.0133 -135.66 -71.999 10.1536  20.196 20.0045 19.4809  18.059 19.2622 13.7667
 56.6363  10.357 19.0009  21.242 22.1901 27.8349 21.1629 24.2324 7.93304 20.4181  68.816 19.1736 50.7208 45.4905 28.3582  31.294  22.922 24.7644 54.2708  -110.4 -19.473 12.4745 20.2752 19.9711 19.4861 18.0618 19.2736 13.7815
 55.3911 10.5408 18.7797 21.4818 22.0886 24.4367  17.196 17.7803 3.82999 14.7172  69.496 18.9434 49.4805 43.4763 23.3099 24.0793 23.2337 24.7771 50.2228 -88.294 25.2309 15.1506  20.388 19.9369 19.4778 18.0911 19.2788 13.7962
 54.0409 10.7244 18.7906  21.482 21.7772 20.5416 13.2753 11.0763 -0.0552 8.70504 69.9402 18.6203  48.295 41.4716 17.8817 16.2578 23.8448 24.6469  46.105 -72.582 58.2076 18.0011  20.539  19.906 19.4659 18.1449  19.274 13.8106
 52.7063 10.9193 19.0886 21.2063 21.2104 16.3652 9.51419 4.46604 -3.5765 2.52393 70.1964 18.2542 47.1778 39.4746 12.2375 8.09028 24.6339 24.2376 42.0591 -62.376  78.686 20.8978 20.7169 19.8809 19.4639 18.2214 19.2628 13.8249
 51.4231 11.0806 19.6374 20.7034 20.2395 12.1394 5.87783 -1.7691 -6.6673 -3.7395 70.2159 17.8664 46.0581 37.5149 6.51218 -0.2193 25.4604 23.3777 38.1429 -54.641 87.4549  23.764 20.9056 19.8643 19.4795 18.3191 19.2515  13.839
  50.159  11.144 20.3348 20.0737 18.6777 8.08912 2.24389 -7.4136 -9.3455 -10.055 69.9011 17.4399 44.8187 35.6178 0.78026 -8.5393 26.2286 21.9595 34.3883 -47.427 85.8812   26.55 21.0887 19.8596 19.5123 18.4345 19.2444 13.8528
 48.8567 11.0639 21.0591 19.4263 16.3912 4.41328 -1.5145 -12.291 -11.686 -16.385 69.1604 16.9407 43.3662 33.7838  -4.941 -16.764 26.9152 20.0042 30.8555 -40.935 76.0885 29.1995 21.2468 19.8672 19.5589 18.5589 19.2443 13.8666
 47.4528 10.8288 21.7075   18.85 13.3806 1.28882 -5.4539 -16.231 -13.769 -22.599 67.9286 16.3461 41.6831 32.0013 -10.659 -24.737 27.5541 17.6886 27.6481  -35.34  61.898 31.6362 21.3619 19.8816 19.6181 18.6786 19.2545 13.8801
 45.8642 10.4742 22.2049 18.4128 9.80606  -1.133 -9.5272 -19.061 -15.654 -28.457 66.1739 15.6623 39.7951 30.2742 -16.389 -32.243 28.1989 15.3318 24.8919 -28.668 48.3906  33.779 21.4266 19.8952 19.6904  18.782 19.2771 13.8935
 43.9922 10.0872 22.5011 18.1701 5.95311 -2.7583 -13.588  -20.65 -17.391 -33.692 63.9153 14.9312 37.7223  28.644 -22.148 -39.061  28.902 13.3427 22.7181 -17.938 39.1682 35.5622 21.4495 19.9056  19.771 18.8636 19.3098 13.9067
 41.7714 9.76247 22.5841 18.1459 2.18211 -3.5798 -17.404 -20.948 -19.049 -38.103 61.2372 14.2137 35.4947  27.149 -27.945 -45.049 29.7214 12.1439 21.2612 -2.0862 34.4515 36.9515 21.4477 19.9164 19.8497  18.922 19.3477 13.9197
 39.2278 9.54935 22.4965 18.3059 -1.1287 -3.6861 -20.698 -20.032 -20.738 -41.632  58.275   13.55 33.1753 25.7334 -33.776 -50.189 30.7232 12.0797  20.635 16.9944 32.5767 37.9463 21.4342 19.9299 19.9172 18.9566 19.3868 13.9326
 36.4791 9.45943 22.3213 18.5697  -3.651 -3.2399 -23.207 -18.093  -22.64 -44.382 55.1627 12.9249 30.8401 24.2142 -39.653 -54.606 31.9478 13.3286 20.8654 36.5499  32.855 38.5503  21.413 19.9433 19.9728  18.968 19.4251 13.9452
 33.6665 9.49114 22.1433 18.8517 -5.1589 -2.4129 -24.719 -15.378 -25.002 -46.589  51.978 12.2796 28.5761 22.3518 -45.591 -58.507 33.3828 15.8743 21.8487 55.1967 36.2707 38.7444 21.3819 19.9538 20.0205 18.9606 19.4617 13.9578
 30.8876 9.61636 22.0172 19.0923 -5.5467 -1.3104 -25.061 -12.082 -28.039 -48.519 48.7456 11.5595 26.4762 19.9649 -51.552 -62.063 34.9765 19.5452 23.4032 72.7586  43.986 38.4937 21.3423  19.964 20.0605 18.9426 19.4963 13.9701
  28.203 9.76698 21.9589 19.2614 -4.8267 0.06205 -24.109 -8.2926  -31.84 -50.383 45.5063 10.7493 24.5924 17.0209  -57.42 -65.321 36.6679 24.0815 25.3731 88.8805 55.7542 37.7717 21.3026 19.9818 20.0878 18.9221   19.53 13.9823
 25.6781 9.85413 21.9486 19.3547  -3.113 1.76771 -21.824 -4.0244 -36.354 -52.311 42.3625 9.86247 22.9397 13.6641  -63.02   -68.2 38.4107 29.1998 27.6817 102.653 69.7243 36.5793 21.2733 20.0126 20.0992 18.9041 19.5644 13.9944
 23.3647 9.77682 21.9313 19.4037 -0.5917  3.8724 -18.307 0.68343  -41.41 -54.347 39.4509 8.89714 21.5509 10.1602 -68.136 -70.542 40.1649 34.6298 30.2909 113.827 83.8695 34.9439 21.2588 20.0548 20.0976 18.8908 19.6003 14.0063
 21.2405 9.42217 21.8169 19.4845 2.51796  6.3984 -13.785 5.71858 -46.734 -56.422 36.8847 7.81364 20.4711 6.79848 -72.525 -72.145  41.868 40.1171 33.1346 123.539 97.0447 32.8952 21.2542 20.1027 20.0912 18.8832 19.6386  14.018
 19.2103 8.70177  21.505 19.6957 6.00665 9.31558 -8.5491 10.9083 -51.958 -58.359 34.7319 6.55779 19.7133 3.81421 -75.956 -72.819 43.4363 45.4296 36.1195 133.264 108.504 30.4436  21.251 20.1524 20.0861 18.8795 19.6786 14.0296
 17.1923 7.59601 20.9355 20.1104 9.70697 12.5408 -2.8804 16.0431 -56.665 -59.947 33.0498 5.09251 19.2701 1.35921 -78.246 -72.468 44.8027 50.3819 39.1787 143.318 117.113 27.5657 21.2449 20.2033  20.083 18.8746 19.7174  14.041
 15.2089 6.16184 20.1104 20.7541 13.4907 15.9356 2.96262 20.8863 -60.464 -61.011 31.9192 3.42498 19.1703 -0.4943 -79.283 -71.141 45.9532 54.8484 42.2923 152.598 121.412 24.1924 21.2362  20.255 20.0804 18.8627 19.7519 14.0523
 13.4046 4.50878 19.0756  21.616 17.2202 19.3204 8.71465 25.1926 -63.061 -61.449 31.4129 1.61612  19.479 -1.7767 -79.046 -69.031  46.928 58.7402 45.4357 159.788   120.5 20.2476 21.2237 20.3024 20.0814 18.8406 19.7807 14.0635
 11.9849  2.7715  17.906 22.6514 20.6991 22.4983 14.0734  28.741 -64.325 -61.251 31.5192 -0.2411 20.2233 -2.6495 -77.635 -66.418 47.7917 61.9823  48.509 164.141 114.202 15.7377 21.2005 20.3378 20.0925 18.8106 19.8045 14.0745
 11.1292 1.08571  16.705 23.7733 23.6705 25.2781 18.7128 31.3558 -64.305 -60.478 32.1051  -2.052 21.3398 -3.3448 -75.283 -63.601 48.6057 64.5209 51.3317 164.929 102.265 10.8531 21.1584 20.3587 20.1143 18.7786 19.8247 14.0853
 10.9355 -0.4422 15.5881 24.8732 25.8554 27.4978  22.333 32.9206 -63.173 -59.213 32.9548 -3.7482 22.6964 -4.0503 -72.313 -60.829 49.4118 66.3411 53.6976 160.842 83.9354 6.03479 21.1003 20.3696 20.1353 18.7497 19.8417  14.096
 11.4112 -1.7497 14.6493 25.8611 27.0084  29.059 24.7046 33.3918 -61.162 -57.551   33.84 -5.3019 24.1562 -4.8682 -69.055 -58.264 50.2357  67.476 55.4359 150.291 58.5618 1.92825 21.0429 20.3774 20.1391 18.7247 19.8561 14.1066
  12.473 -2.8059 13.9317 26.6887 26.9754 29.9573 25.6932 32.8185 -58.533 -55.633 34.5703 -6.7161 25.6187 -5.8488 -65.783 -55.976 51.0997 68.0081 56.4303 132.471 26.8853 -0.7989 21.0062 20.3868 20.1191 18.7022 19.8716 14.1171
 13.9512 -3.5864 13.4107  27.364  25.719 30.2947 25.2672  31.346 -55.555 -53.643  35.012 -7.9917 27.0082 -6.9966 -62.683 -53.955 52.0173 68.0548 56.5905  107.63 -8.7087 -1.6698  20.999  20.399 20.0845 18.6817 19.8941 14.1274
 15.6384 -4.0552 12.9927 27.9582 23.3122 30.2479 23.4916 29.1767 -52.489 -51.776 35.0937 -9.0985  28.251 -8.2493 -59.856 -52.144 52.9747   67.73 55.8289 76.1529 -45.727 -0.5339  21.017 20.4141 20.0491 18.6653 19.9246 14.1375
 17.3677 -4.1865 12.5489 28.5765 19.9371 30.0102 20.5236 26.5215 -49.546 -50.188 34.8177 -9.9822 29.2867 -9.5024 -57.335 -50.481 53.9189 67.1137 54.0908 37.9417 -83.243 2.38466 21.0533 20.4331 20.0177 18.6576 19.9554 14.1476
 19.0395 -4.0007 11.9738 29.3027 15.8856 29.7541 16.6082 23.5914 -46.815 -48.929 34.2735 -10.593 30.1202 -10.669 -55.067 -48.898 54.7635 66.2566 51.4135 -6.8844 -121.67  6.5152 21.1061  20.456 19.9886 18.6617 19.9756 14.1575
 20.5742 -3.5697 11.2278 30.1651 11.5195 29.6268 12.0505  20.606 -44.242 -47.895 33.6228   -10.9 30.8562 -11.714 -52.914 -47.284 55.4034 65.1907 47.9381 -56.047 -160.17  11.082 21.1761 20.4772  19.963 18.6773  19.982 14.1673
 21.8645 -2.9962 10.3381 31.1411 7.18084 29.7471  7.1474 17.7788 -41.696 -46.883 33.0333 -10.895 31.6533 -12.614 -50.716 -45.478 55.7249 63.9102 43.8453 -104.38 -194.71  15.353 21.2573 20.4868 19.9481 18.7016 19.9831 14.1769
 22.7953 -2.3851 9.37352 32.1735 3.10036  30.194 2.11673 15.2848 -39.081 -45.695 32.6108 -10.584 32.6338 -13.298 -48.379 -43.303 55.6263 62.3526 39.2815 -146.12 -219.68 18.8633 21.3367 20.4799 19.9506 18.7335 19.9915 14.1864
 23.3072 -1.8306 8.43252 33.1706 -0.6467 30.9812 -2.9274 13.2265 -36.377 -44.229 32.3952 -10.003  33.839 -13.617 -45.901 -40.645 55.0448 60.4105  34.334 -178.08 -231.14 21.4776 21.4079 20.4614   19.97 18.7749 20.0134 14.1959
 23.4512 -1.4082 7.64401 34.0041 -4.1103 32.0313 -7.9332  11.614 -33.607 -42.518 32.4027 -9.2283 35.2458 -13.408 -43.332 -37.499 53.9842 57.9721 29.0585 -200.86 -228.66 23.2881 21.4801 20.4424 19.9984 18.8288 20.0456 14.2051
 23.3822 -1.1437 7.14667 34.5377 -7.3813 33.1898 -12.834 10.3922  -30.79 -40.669  32.638 -8.3583  36.793 -12.578 -40.706 -33.948 52.5218 54.9777 23.5297 -216.86 -214.24   24.46 21.5701 20.4305 20.0279 18.8974 20.0815 14.2143
 23.2853 -0.9798 7.03695 34.6812 -10.505  34.287 -17.478 9.51882  -27.89 -38.763 33.0884 -7.4476 38.4098 -11.139 -37.989 -30.104 50.7775 51.4692 17.8798 -227.27 -189.82 25.1435 21.6883 20.4253 20.0565 18.9818 20.1177 14.2234
 23.3126 -0.7773 7.31915 34.4369 -13.434 35.1979 -21.603 9.03707 -24.791  -36.77 33.7523 -6.4595 40.0763 -9.1664 -35.074 -26.053 48.8775 47.6066 12.3105 -231.59  -156.7 25.4708 21.8314 20.4222 20.0843 19.0807 20.1544 14.2323
 23.5622 -0.3615 7.89926 33.9011 -16.014 35.8581 -24.861 9.08018 -21.331 -34.577  34.668 -5.2859 41.8815 -6.7678 -31.813 -21.863  46.941  43.632 7.07755 -229.96 -117.32 25.5621 21.9901 20.4198 20.1076 19.1873 20.1897 14.2411
  24.073 0.42462 8.63006  33.221 -18.012  36.252 -26.878  9.8147 -17.352 -32.048 35.8921  -3.816 43.9904 -4.0811 -28.053 -17.587 45.0792 39.8064 2.46612  -224.3 -76.064  25.519  22.158 20.4214 20.1198 19.2884 20.2164 14.2498
 24.8451 1.68635 9.37221  32.538 -19.176 36.4123 -27.326 11.3879 -12.751 -29.077  37.467 -2.0046 46.5405 -1.2367 -23.681 -13.264  43.389 36.3622 -1.2354 -216.28  -36.87 25.4339 22.3297 20.4292 20.1201 19.3685 20.2263 14.2584
   25.87 3.45653 10.0315 31.9506 -19.306  36.432 -26.004  13.913 -7.4982 -25.572 39.4154 0.10049 49.5705 1.70483 -18.646 -8.8815 41.9301 33.4813 -3.7855 -204.99 -1.0457 25.3903 22.4905 20.4416 20.1167 19.4162 20.2189 14.2669
 27.1442 5.70713 10.5628 31.5056 -18.313  36.453 -22.881 17.4555 -1.6449 -21.444 41.7328 2.39074 53.0147 4.78321 -12.959 -4.3558 40.7131 31.2801 -5.0467 -187.62 31.7406 25.4193 22.6184 20.4569 20.1207 19.4296  20.203 14.2752
 28.6664 8.36114 10.9612 31.2055 -16.226 36.6116 -18.103 21.9859  4.6803 -16.652 44.3732 4.73744 56.7611   8.097 -6.6712 0.43098 39.7131 29.7853 -5.0178 -162.73 61.4564  25.476 22.6977 20.4786 20.1372 19.4154 20.1904 14.2835
 30.4095 11.2638 11.2617 31.0102  -13.16 36.9801 -11.958 27.3349 11.2892 -11.246 47.2588 7.00116 60.7211 11.6912 0.13024 5.56316 38.8985 28.9232 -3.8322 -132.34 87.0805 25.4961 22.7237 20.5149  20.163 19.3833 20.1877 14.2917
 32.2819 14.1653 11.5394 30.8364 -9.2788 37.5539 -4.8326 33.2129 17.9643 -5.3645 50.2837 9.03673 64.8205 15.4878 7.34683 11.0654 38.2544 28.5478 -1.7253 -100.68 107.243 25.4609  22.696 20.5712 20.1942 19.3423 20.1932 14.2997
  34.116 16.7511 11.8916 30.5767 -4.7646 38.2822 2.84223 39.2843 24.4813 0.81339 53.2897 10.7006 68.9288 19.3585 14.8769 16.9248  37.766 28.4788 1.00073 -70.567 121.455 25.3867 22.6166 20.6425 20.2333 19.2984 20.2009 14.3077
 35.6958 18.7032  12.407 30.1335 0.20028 39.1012  10.639 45.2414 30.6277 7.11799 56.0705 11.8627 72.8485 23.2374 22.6137 23.1155 37.3919 28.5272 4.00507 -41.287 130.407 25.2782 22.4926 20.7179 20.2859 19.2564 20.2063 14.3155
 36.8319 19.7906 13.1392 29.4494 5.46216 39.9343 18.1934  50.832 36.2242 13.4216 58.4278 12.4371 76.3793 27.1137 30.4331 29.5868 37.0674 28.5241 6.95366 -10.381 135.091 25.1169   22.34 20.7897 20.3503 19.2191 20.2087 14.3232
 37.4641 19.9526 14.0874 28.5224 10.9148 40.6728 25.2558 55.8437 41.1454 19.6419 60.2312 12.4109 79.3714 30.9343  38.177 36.2321 36.7312 28.3517 9.58563 22.9207 136.123 24.8901 22.1772 20.8564 20.4153 19.1875 20.2101 14.3309
 37.6909 19.3052 15.1858 27.4186 16.4911 41.1897 31.7067 60.0919 45.3347 25.7401  61.427 11.8433 81.7198 34.5713 45.6418 42.8868 36.3435 27.9676 11.7563 56.3532 133.978 24.6186 22.0177 20.9152  20.469 19.1606 20.2134 14.3384
 37.6788 18.0683 16.3046 26.2785  22.114  41.394 37.5182 63.4411 48.8065 31.7245  61.987 10.8516   83.33 37.8782 52.5897 49.3627  35.881 27.4001 13.4217 86.5134 129.814 24.3466 21.8694 20.9594 20.5085 19.1386 20.2213 14.3459
 37.5673 16.5035 17.2781 25.2894 27.6436 41.2734 42.6905 65.8282 51.6311 37.6506 61.8753 9.61597 84.1205 40.7459 58.7913 55.4921 35.3281 26.7118 14.5973  111.01 125.398 24.1136 21.7395 20.9841 20.5401 19.1243 20.2346 14.3532
 37.4652 14.9047 17.9564 24.6253 32.8782 40.8896 47.2277 67.2701 53.9265 43.6152 61.0965 8.38217 84.0675 43.1163 64.0906 61.1503 34.6827 25.9639 15.3496 128.697 122.023 23.9463 21.6395 20.9926 20.5697 19.1224 20.2513 14.3605
 37.4766 13.5751 18.2442  24.398 37.6022 40.3547 51.1749 67.8656 55.8828 49.7461 59.7472 7.41334 83.2416 44.9675 68.4636 66.2556 33.9713 25.2218 15.8281 139.057 119.804 23.8495 21.5833 20.9941  20.598  19.136 20.2668 14.3676
 37.6818 12.7583 18.1169 24.6314 41.6301 39.8144  54.646 67.7933 57.7832 56.1797 57.9936 6.91385 81.8116 46.3025  72.045 70.7712 33.2623 24.5846 16.2707 142.246 118.049 23.7879 21.5798 20.9942 20.6235 19.1635 20.2767 14.3747
 38.1017 12.5803 17.6233  25.258 44.8333 39.4305 57.8006  67.291  59.974 63.0293  56.009 6.97569 80.0097 47.1621 75.1105 74.7244 32.6618 24.1794 16.9398 139.938  116.44 23.6909 21.6278 20.9886 20.6497 19.1989 20.2786 14.3817
 38.6861 13.0407 16.8746 26.1443 47.1585 39.3531 60.8021 66.6195 62.7851  70.345 53.9286 7.56131 78.0784 47.6301 78.0065 78.2211   32.29 24.1261  18.038 135.278 115.419 23.4791 21.7187 20.9696 20.6839 19.2348 20.2728 14.3886
 39.3283 14.0336 16.0218 27.1277 48.6356 39.6739 63.7811 65.9987  66.433 78.0632 51.8386  8.5098  76.226 47.7893 81.0483 81.4123 32.2591 24.5133  19.661 131.291  115.25 23.0972 21.8441 20.9373 20.7274 19.2664 20.2601 14.3954
 39.9001 15.3842 15.2307 28.0397 49.3706 40.3688 66.8031   65.52 70.9602 85.9614 49.8079   9.568 74.5928 47.6753  84.443 84.3909 32.6566 25.3871 21.7925 129.237 115.168 22.5391 21.9987 20.9009 20.7712 19.2922 20.2417 14.4021
 40.2859 16.8962 14.6476 28.7334 49.5324 41.2903 69.8482 65.0945 76.2312 93.6581 47.9269 10.4646 73.2443 47.2877 88.2676 87.1013 33.5468 26.7554 24.3247 128.472 113.577 21.8492 22.1748 20.8694 20.8036 19.3121 20.2218 14.4087
 40.3801 18.3802 14.3626 29.1163 49.3387 42.2378  72.816 64.4964 81.9625 100.683 46.3004 10.9927 72.2254 46.6331 92.4945 89.3634 34.9651 28.5905 27.0816 128.023 109.193 21.0979 22.3566 20.8448 20.8211  19.326 20.2072 14.4152
 40.0793 19.6596  14.401 29.1612 49.0361 43.0353 75.5544 63.4773 87.7723 106.587  45.012 11.0502 71.6174  45.748 97.0287 90.9776 36.8969 30.8166 29.8303 127.741 101.511 20.3441 22.5197 20.8258 20.8261 19.3342 20.2049 14.4217
