FP1     FP2     F3      F4      C3      C4      P3      P4      O1      O2      F7      F8      T7      T8      P7      P8      Fz      Cz      Pz      A1      A2      EKG     ATM     EO1     EO2     EM1     EM2     PHO    
 -105.11 -120.17 22.0479  4.2062 -135.51 -172.28 -149.41 -151.27  -188.4  -195.8 -173.52 -227.42 -204.22 -278.93  -207.3 -164.03 112.787 -45.906    -227 -17.698 -103.11 47.8249 19.8481 21.9042 20.8429 20.1289 20.9704 14.9145
 -80.905 -84.495 11.9019 13.5612 -132.87  -158.1 -138.83 -135.03 -156.15 -163.96 -171.62 -217.03 -159.63 -232.85 -152.99 -106.89  136.59 -27.538  -221.6 -38.858 -81.857 47.7581 20.1512 21.8527 20.8661 20.0589 21.0251 14.9145
 -57.816 -50.996 0.31615 24.4109 -120.82 -130.96 -118.07  -108.8 -111.16 -119.83 -156.53 -192.01 -99.791 -172.81 -86.684 -40.033  148.66 -7.4601 -205.35 -59.553  -66.53 47.8191 20.5371 21.7849  20.907 19.9799 21.0946 14.9145
   -39.2 -24.634 -11.505 35.5766 -101.22 -94.739 -91.045 -76.791 -58.173 -68.341 -128.34 -154.95 -30.845 -104.92 -15.642 28.5912 147.166 9.81432 -181.95 -77.291 -55.379 47.9338 20.9555 21.7082 20.9571 19.8997 21.1725 14.9145
 -28.176 -9.6701 -22.198 45.7045 -77.478 -54.991 -63.036 -44.535 -3.8363 -16.121 -90.491 -111.19 38.3498 -37.676 51.1332 89.8208 132.633 20.0239 -156.48 -89.342 -45.394 47.9918 21.3557 21.6335 21.0012  19.824 21.2493 14.9145
 -27.106 -8.8886 -30.532 53.5517 -53.996 -17.911 -39.712 -17.873 44.5062 29.7268 -49.122 -67.795  97.814 19.3685 104.503 134.959 107.879 20.1765 -134.36 -96.072 -36.182 47.8982 21.6924 21.5697  21.027  19.755 21.3166 14.9145
 -36.783 -22.655 -35.727  58.303 -35.201 11.0083 -25.907 -1.6574 80.3618  63.145 -11.087 -31.566 138.745 57.6526 137.218 157.723 77.2651 9.17073 -120.19 -100.63 -30.075 47.6316 21.9243 21.5207 21.0321 19.6958 21.3714 14.9145
 -55.794 -48.445 -37.593 59.7281  -24.59 28.0498 -24.616 1.27969  99.512 80.4245 18.1926 -7.2218 155.714 71.6619 145.553 155.733  45.555 -12.138  -116.8 -105.06 -28.502 47.2492 22.0209 21.4883 21.0193  19.653 21.4146 14.9145
 -80.742 -81.509 -36.434 58.1056 -24.052 31.6843 -36.567 -9.5236 100.669  80.712 35.9886 3.50422 147.838 60.2925 129.817 130.752 16.8603 -41.378 -124.88 -107.95 -29.639 46.8227 21.9795 21.4752 20.9898 19.6339 21.4461 14.9145
 -107.36 -116.44 -32.838 54.0214 -33.718 22.3414 -60.479  -32.57 85.1609  65.569 42.2296 1.52026 118.358  26.703 93.6677 87.6361 -5.9854 -75.374 -143.24 -106.67 -30.612  46.388 21.8331 21.4831 20.9439  19.641 21.4615 14.9145
 -131.77  -148.6 -27.489  48.186 -52.256  1.8665 -93.719 -65.183 56.0306 37.9995 38.6339 -10.681 72.9602 -23.113 42.7877 32.7264  -21.55 -110.82 -169.51 -101.16   -31.2 45.9467 21.6345 21.5081 20.8883   19.67 21.4556 14.9145
 -151.29 -174.85  -21.05 41.3069 -77.368 -27.027    -133  -104.2 17.0995 1.53471 27.7459 -30.057 18.1355  -81.97 -16.432 -27.517 -29.585 -144.73 -200.76 -94.497 -33.977 45.4646 21.4278 21.5397 20.8383 19.7121 21.4288 14.9145
 -164.59 -193.46 -14.114 34.0246 -106.32 -61.209 -174.93 -146.44 -27.707 -40.351 12.2493 -53.651 -39.707 -142.85 -77.898 -87.352 -30.672 -174.67 -234.05 -89.851 -40.708 44.8634 21.2335 21.5667 20.8113 19.7604 21.3886 14.9145
 -171.46  -203.9 -7.2278 26.9156 -136.39 -97.483 -216.42 -188.93 -74.747 -84.519   -5.42 -78.826  -94.81 -199.86 -136.42 -142.14 -25.879 -198.83 -266.68 -87.524 -50.059 44.0692 21.0599 21.5838  20.816 19.8121 21.3458 14.9145
 -172.37 -206.44 -0.8945 20.4985  -165.2 -132.86 -254.89 -229.03 -120.83 -128.26 -23.191 -103.31 -142.58 -248.58 -187.91 -188.48 -16.518  -216.1 -296.41 -85.663 -59.836 43.0796 20.9185 21.5936 20.8506 19.8645 21.3086 14.9145
 -168.08 -201.86 4.46787 15.1869  -190.7 -164.76 -288.25 -264.53 -163.28 -169.31 -39.338 -125.18 -179.79  -285.9 -229.38 -224.25 -3.9981 -225.99 -321.56 -83.514 -70.468 41.9668 20.8238 21.5994 20.9097 19.9117 21.2809 14.9145
 -159.48 -191.25 8.58504   11.24 -211.23  -191.2    -315 -293.72 -199.96 -205.81 -52.501 -142.96 -204.52    -310 -258.86 -248.44 10.2701 -228.66 -341.14 -82.615 -84.723 40.8293 20.7813 21.5972 20.9925 19.9496 21.2654 14.9145
 -147.51 -175.85 11.3424 8.75618 -225.53 -210.77 -334.14 -315.34  -229.3 -236.26 -61.695  -155.6 -215.96 -320.24 -275.36 -260.95   24.97 -224.75 -354.86 -84.155 -103.76 39.7684 20.7801 21.5771 21.1004 19.9798 21.2655 14.9145
 -133.05 -156.92 12.7695 7.68615 -232.89  -222.7 -345.19 -328.64 -250.26 -259.56 -66.225 -162.55 -214.23 -317.17  -278.8 -262.33 38.9627 -215.25 -363.01 -86.089  -124.6 38.8914 20.8045 21.5326 21.2288  20.007  21.281 14.9145
 -116.87  -135.6 13.0031 7.86609 -233.15  -226.8 -348.15 -333.37 -262.36 -274.99 -65.671 -163.64 -200.09 -302.23 -269.83 -253.61 51.3547  -201.3 -366.13 -84.011 -142.13 38.2892  20.847  21.467 21.3636  20.034  21.305 14.9145
 -99.532 -112.86 12.2334 9.07315 -226.71 -223.43 -343.33 -329.73 -265.56 -282.23 -60.031 -159.05 -174.82 -277.49 -249.72 -236.15 61.5296 -184.01 -364.76 -74.904 -152.89 37.9841 20.9078 21.3879 21.4895 20.0587 21.3264 14.9145
 -81.445 -89.484 10.6637 11.0715 -214.36 -213.44 -331.32 -318.37 -260.23 -281.37  -49.73 -149.26 -140.11 -245.25 -220.14 -211.53 69.1242 -164.42 -359.35 -59.806 -156.44 37.9075 20.9857 21.2985 21.6018 20.0771 21.3391 14.9145
  -62.96 -66.141 8.48695 13.6382 -197.19 -198.01 -312.92 -300.22 -247.13 -272.88 -35.418 -135.05  -97.95 -207.76 -183.08 -181.45 73.9818 -143.52 -350.09 -42.907 -154.24 37.9493  21.073 21.1972  21.705 20.0875 21.3445 14.9145
  -44.44 -43.375 5.87318 16.5739 -176.43 -178.46 -289.15 -276.51 -227.31 -257.59 -17.794 -117.41   -50.4 -167.19 -140.68 -147.65 76.1284  -122.2 -337.01 -27.991 -148.04 38.0213 21.1638 21.0856 21.8012 20.0904 21.3464 14.9145
 -26.256 -21.607 2.97861 19.6922 -153.34 -156.21 -261.18  -248.6 -202.06 -236.62 2.35884 -97.373 0.51986 -125.39 -95.143 -111.83 75.7719 -101.24    -320 -15.696 -139.47 38.0761 21.2595 20.9733 21.8832 20.0859 21.3459 14.9145
 -8.7331 -1.1138 -0.0309 22.7981 -129.05 -132.63  -230.2 -217.93 -172.72 -211.23 24.1448 -75.957 52.8914 -83.677  -48.49 -75.599 73.2782 -81.235 -299.02 -4.5321 -130.36 38.1036 21.3687 20.8709 21.9411  20.072 21.3443 14.9145
  7.8874 17.9568 -2.9782 25.6906 -104.47 -108.91 -197.35 -185.86 -140.62 -182.75 46.6091 -54.053 104.864 -42.899 -2.4982 -40.397 69.1013  -62.57 -274.24 5.62494 -123.23 38.1178 21.5057 20.7796 21.9732 20.0465 21.3459 14.9145
 23.4288 35.5348 -5.7029 28.1969  -80.31 -86.018 -163.68 -153.58 -106.99 -152.45  68.799 -32.433 154.657  -3.852 41.3672  -7.382 63.7141 -45.443 -246.15 12.1647 -120.49 38.1193 21.6837 20.6922 21.9867 20.0109 21.3568 14.9145
 37.7814 51.5955 -8.0867 30.2079 -57.068 -64.545  -130.1 -122.05 -73.035 -121.54  89.861 -11.739 200.659 32.4329 81.9189 22.5957 57.5611 -29.896 -215.53 12.5441 -123.09 38.0782 21.9104 20.6032 21.9893 19.9702 21.3788 14.9145
 50.9149 66.1509  -10.04 31.6714 -35.154 -44.834 -97.451 -92.022 -39.853 -91.114 109.194 7.56115 241.497 64.9504 118.191 48.9158 51.0216 -15.868 -183.26 7.64727 -130.02 37.9628 22.1859 20.5155 21.9843   19.93 21.4069 14.9145
 62.8665 79.2507 -11.479 32.5665 -14.861  -27.05 -66.403 -64.084 -8.4269  -62.17 126.521 25.1911 276.122 93.0556 149.428 71.1314 44.3844  -3.239 -150.26 1.31701    -139 37.7478  22.504 20.4347 21.9748 19.8944 21.4361 14.9145
 73.6998 90.9681 -12.331 32.9118 3.64867 -11.184 -37.461 -38.609 20.4411 -35.483 141.789 41.0346 303.902 116.453 175.119 89.0111 37.8325 8.15201 -117.33 -3.2261 -147.82 37.3868 22.8551 20.3612 21.9677 19.8663 21.4687 14.9145
 83.4811  101.39 -12.571 32.7669 20.3437 2.92158 -10.943  -15.77 46.1626 -11.584 155.045 55.0925 324.627 135.127 195.001 102.563 31.4556 18.4803 -85.173  -5.581 -154.92 36.8122 23.2219  20.292 21.9713  19.848 21.5115 14.9145
 92.2799 110.619 -12.216 32.1992  35.271 15.4797 12.9918 4.43174 68.3768    9.27  166.39 67.4583 338.517 149.334 209.056 112.008 25.2929 27.9202 -54.333 -6.9219  -158.8 35.9682 23.5817  20.227 21.9873 19.8414  21.566 14.9145
 100.154 118.749  -11.33 31.2752 48.5315 26.7023 34.3299 22.1389 86.9591 27.0808 175.907 78.2496 346.182 159.525 217.515 117.761 19.3662 36.6447 -25.214 -7.3674 -157.48 34.8272 23.9154 20.1724 22.0098 19.8454 21.6265 14.9145
 107.121 125.836 -10.058  30.105 60.2654 36.7945 53.1784 37.6142 101.998 42.0539 183.604 87.5277 348.444 166.268 220.841 120.385 13.6809 44.8207 1.94216 -5.2411  -148.9 33.3949 24.2135 20.1365 22.0315 19.8562 21.6834 14.9145
  113.15 131.891 -8.6435 28.8792 70.6271 45.9395  69.719 51.1883 113.747 54.5215 189.425 95.2928 346.112 170.161 219.688 120.508 8.21306 52.5903 27.0106 0.70533 -131.82 31.7185 24.4688 20.1231 22.0505 19.8692 21.7275 14.9145
 118.171 136.899 -7.3789 27.8337 79.7668 54.2793 84.1718 63.2123 122.568 64.8846 193.313 101.553 339.926 171.754 214.839 118.761 2.92699 60.0528 49.9385 9.26142 -105.96 29.8633 24.6673 20.1312 22.0707 19.8813 21.7526 14.9145
  122.13 140.856 -6.5033 27.1611 87.8202 61.9136 96.7746 74.0282 128.886 73.5678 195.296 106.405 330.648 171.548 207.125  115.74 -2.1745  67.256 70.7252 17.8826 -71.385 27.8517 24.7933 20.1603 22.0931 19.8905 21.7568 14.9145
 125.027 143.758 -6.1443 26.9651  94.898 68.9237 107.778 83.9461 133.135 80.9734 195.508 110.046 319.055 170.039 197.358  111.97 -7.0291 74.1994 89.4394 25.4462 -28.456 25.6714 24.8438 20.2125 22.1109 19.8962 21.7423 14.9145
 126.914 145.585 -6.3275 27.2751 101.075 75.4071 117.443 93.2199 135.702 87.4482 194.174 112.694  305.84 167.642 186.275 107.875 -11.551 80.8404  106.23 32.9894 21.0921 23.3642 24.8335 20.2876 22.1153 19.8998 21.7143 14.9145
 127.842 146.314 -7.0097 28.0738 106.391 81.4939 126.018 102.032 136.912 93.2643 191.565 114.505  291.57  164.59   174.5 103.737 -15.687 87.1079 121.305 41.1523 72.6784 21.0723  24.784 20.3765 22.1049 19.9044  21.681 14.9145
 127.844 145.983 -8.1129 29.3155 110.872 87.3234 133.735 110.503 137.049 98.6274 187.924 115.592 276.708 160.963  162.54 99.7366  -19.43  92.931 134.896  48.131 119.213  19.017  24.708 20.4641 22.0876 19.9131 21.6509 14.9145
 126.956 144.717 -9.5414 30.9251 114.572 92.9992 140.797 118.722 136.417 103.703 183.424 116.105 261.667 156.846 150.809 96.0318 -22.778 98.2718 147.244 51.7673 154.408 17.4369 24.6073 20.5397 22.0712  19.928 21.6298 14.9145
 125.227 142.689 -11.183 32.7916   117.6 98.5738 147.388 126.762 135.362 108.636 178.215  116.24 246.842 152.407 139.648  92.806 -25.721 103.126 158.583 52.7897 175.859 16.4703 24.4876 20.6029 22.0573 19.9504 21.6184 14.9145
 122.715  140.05 -12.912 34.7797 120.102 104.064 153.663 134.655 134.244 113.541 172.463 116.161 232.611 147.836 129.326 90.2248 -28.247 107.496 169.124 54.2733 184.639 16.0611  24.366 20.6567 22.0436 19.9787  21.613 14.9145
 119.514 136.914 -14.596 36.7469 122.228 109.464 159.749 142.374 133.382 118.485 166.335 115.943 219.314 143.219 120.037 88.3813 -30.355  111.36 179.037 57.8475 182.806 16.0091 24.2608 20.7003 22.0314 20.0071 21.6091 14.9145
 115.771 133.381 -16.113 38.5531 124.117 114.738  165.74 149.826 133.007 123.455 160.014 115.552 207.208 138.495 111.898  87.275 -32.057 114.665 188.431 61.7629 171.927 16.1161 24.1759 20.7286 22.0291 20.0284 21.6053 14.9145
 111.666 129.567 -17.383 40.0856 125.901 119.809 171.678 156.867 133.219 128.356 153.618  114.91 196.445 133.578 104.948 86.8111 -33.385 117.346 197.332 63.4037 153.188 16.2833 24.0985 20.7393  22.045 20.0397 21.6026 14.9145
 107.366  125.62 -18.398   41.29 127.699 124.587 177.551 163.338     134 133.035 147.076 113.951 187.105 128.465 99.1583 86.8306 -34.394  119.35 205.693 62.5804  128.65 16.5123 24.0181 20.7372 22.0768 20.0421 21.6023 14.9145
 102.992 121.678 -19.197 42.1633 129.584 129.007 183.307 169.091  135.25 137.319 140.189 112.604 179.202 123.194 94.4296 87.1577 -35.163 120.654 213.429 61.0904 102.494 16.8613 23.9416 20.7309  22.113 20.0386 21.6061 14.9145
 98.6124 117.801 -19.816 42.7065 131.601 133.003 188.861 174.004 136.823 141.034 132.877 110.793 172.592 117.825 90.6159 87.6139 -35.803 121.238 220.425 59.7006 79.6987 17.3853 23.8876 20.7252 22.1451 20.0311 21.6166 14.9145
 94.2476 113.965 -20.242 42.8945 133.766 136.439 194.097 177.981 138.538 144.027 125.369 108.508 166.935 112.508 87.5332 88.0117 -36.445 121.071 226.554 57.3415 62.6973 18.1016 23.8654 20.7181 22.1753 20.0199 21.6385 14.9145
 89.8955 110.115 -20.426 42.6888 136.007 139.111 198.857 180.981 140.211 146.206 118.122 105.853 161.853 107.473   84.95 88.1932 -37.205 120.119 231.694   53.55 50.2852 19.0124 23.8623 20.7047 22.2117 20.0061 21.6756 14.9145
 85.5564 106.207 -20.326 42.0726 138.139 140.842 202.957 183.054 141.704 147.599 111.584 102.979 157.081 102.895 82.6106 88.1079 -38.154 118.396 235.779 50.1248 40.3503 20.1291  23.855  20.684 22.2573 19.9931 21.7273 14.9145
 81.2528 102.218 -19.943 41.0955  139.93 141.586 206.236 184.364 142.946  148.37 106.014 100.015 152.422  98.814 80.2999 87.8471 -39.298 115.999 238.852 49.5797 32.9397 21.4598 23.8271 20.6601 22.3046 19.9834 21.7855 14.9145
 77.0122 98.1425 -19.339 39.8881 141.178 141.446 208.598 185.145 143.934 148.775 101.401 97.0993 147.695 95.1509  77.885 87.5868 -40.586 113.099 241.052 52.5232 29.9284 22.9891 23.7758  20.638 22.3403 19.9756 21.8388 14.9145
 72.8391 93.9847 -18.613 38.6175 141.809 140.596 210.032 185.615 144.699 149.063 97.5488 94.4132 142.864 91.8071 75.3233 87.4748 -41.941 109.888 242.535 57.2269 32.0299 24.6675 23.7015 20.6199  22.356 19.9681 21.8805 14.9145
 68.7178 89.7753 -17.881 37.4439 141.911  139.19 210.585 185.906 145.268 149.402 94.2269 92.1189 138.095 88.7982 72.6365 87.5552 -43.294 106.553 243.399 61.9851 37.2424 26.4172 23.5974 20.6065 22.3517 19.9638 21.9097 14.9145
 64.6205 85.5637 -17.284 36.5105 141.614 137.384 210.277 186.083  145.61 149.849  91.205 90.2647 133.631 86.1613  69.836 87.7884 -44.596 103.269 243.664 66.8739 42.2634 28.1569 23.4563 20.6018 22.3309 19.9695 21.9276 14.9145
 60.4933 81.3755 -16.947 35.9114 140.977 135.364 209.033 186.167 145.623 150.361 88.2887 88.7607 129.584 83.7387  66.865 88.1002 -45.827 100.205 243.306 72.3493 44.5229 29.8193 23.2822 20.6118 22.2937 19.9906 21.9344 14.9145
 56.2402 77.1722 -16.928 35.6517 139.994 133.309 206.729 186.136 145.173  150.81 85.3548 87.4199 125.786 81.2002 63.6135  88.401 -46.971 97.5171 242.288 76.8411 42.7333 31.3597 23.0893 20.6396 22.2389 20.0258 21.9299 14.9145
 51.7613 72.8826 -17.216 35.6662 138.656 131.382 203.301 185.946 144.153 151.042 82.2687 86.0464 121.778 78.2999 59.9836 88.6061 -47.983 95.3607 240.596 76.7173 36.0216 32.7685 22.8914 20.6829 22.1704 20.0687  21.917 14.9145
 47.0316 68.4895 -17.769  35.876 136.981 129.768 198.846  185.58 142.553 150.959 78.8453 84.5275 116.955  75.063 55.9698 88.6721 -48.757 93.9001 238.271 68.7097 23.3059 34.0718  22.696 20.7354 22.0983 20.1132 21.9006 14.9145
 42.1266 64.0738 -18.528 36.2213 135.002 128.667 193.635 185.062 140.476 150.567 74.9211 82.8517  110.85 71.7124 51.6986  88.618 -49.154 93.2881 235.425 51.8632 4.02597 35.3054 22.5112  20.791 22.0319 20.1565 21.8844 14.9145
 37.1786 59.7718 -19.418  36.657 132.733 128.219 188.052 184.449 138.109 149.961 70.4377 81.0808 103.434 68.4109 47.3866 88.5276 -49.062 93.6215  232.22 27.8138 -20.541 36.4716 22.3488 20.8465 21.9758    20.2 21.8692 14.9145
 32.3264 55.6933 -20.326 37.1272  130.18 128.454 182.491 183.793 135.643 149.218 65.5326 79.3141 95.1419 65.1046 43.2572 88.5076 -48.453 94.8899 228.813  -0.004 -47.175 37.5219 22.2209  20.899 21.9304 20.2458 21.8527 14.9145
 27.6922 51.8718 -21.109 37.5499 127.385 129.273 177.263 183.074 133.185  148.31 60.5379 77.6128 86.6431 61.6324  39.484 88.6051   -47.4 96.9415 225.283 -28.228 -72.558 38.3898 22.1354 20.9418 21.8978 20.2936 21.8319 14.9145
  23.369 48.2891 -21.645 37.8404 124.441 130.478 172.558  182.19 130.755 147.128 55.7576 75.9495 78.6111 57.8825 36.1943   88.77 -46.053 99.5146 221.604 -54.925 -94.988 39.0256 22.0944 20.9663 21.8814 20.3412 21.8063 14.9145
 19.4024   44.93 -21.877 37.9461 121.457 131.824 168.473  181.01  128.36 145.578 51.2566  74.251 71.6016 53.7991 33.5031 88.9062  -44.58 102.319 217.718 -79.087 -114.39 39.3777 22.0959 20.9679 21.8793 20.3867 21.7773 14.9145
  15.799  41.805 -21.809 37.8568 118.508 133.103 165.062 179.446 126.073 143.653 46.9526 72.4683  65.961 49.3268 31.5202 88.9385 -43.116 105.099 213.624  -99.54 -131.33 39.3665 22.1364 20.9496  21.882 20.4277 21.7464 14.9145
 12.5719 38.9386 -21.488 37.5903 115.674 134.208 162.398 177.497 124.083 141.459 42.8531 70.6228 61.6247 44.4261 30.3819 88.8569  -41.73  107.67 209.426 -114.77 -145.88 38.9215 22.2086 20.9186 21.8818   20.46 21.7153 14.9145
 9.73951 36.3405  -20.96 37.1623 113.136 135.163 160.617 175.283 122.711 139.265 39.1071 68.8003 58.0935 39.1858 30.3092 88.7591 -40.437 109.947 205.351  -123.8 -157.33  38.022 22.2995 20.8811 21.8833 20.4774 21.6886 14.9145
 7.24258 33.9626 -20.255   36.57 111.147  136.09  159.89 173.034 122.363 137.511 35.8184 67.1131 54.8048 33.9185 31.5523 88.8565 -39.247 111.968 201.703 -126.36 -164.71  36.658  22.392 20.8407 21.8992 20.4766 21.6726 14.9145
 4.86381 31.6567 -19.415 35.8208 109.915 137.172 160.314 171.033 123.405 136.709 32.8072 65.6976  51.368 29.1103 34.2234 89.3784  -38.21 113.878 198.761 -122.22 -166.79 34.7757 22.4734 20.8014 21.9347 20.4614 21.6719 14.9145
 2.24406 29.1648 -18.529 34.9632 109.479 138.607 161.803 169.508 126.008 137.258 29.5973 64.7045 47.5229 25.2884 38.1477 90.4155 -37.426 115.861 196.659 -110.77 -161.91 32.3069 22.5427 20.7698 21.9795 20.4416 21.6859 14.9145
 -1.0291 26.1411 -17.718 34.0887 109.613 140.575 164.021 168.571 130.045 139.315 25.6437 64.2387 43.1572 22.8611 42.7913 91.8345 -37.007 118.059 195.326  -91.79 -148.29 29.2386  22.607  20.751 22.0173 20.4253 21.7088 14.9145
 -5.3699 22.1496   -17.1 33.3064 109.808  143.21 166.363 168.142 135.037 142.716 20.5662 64.2878  38.208 21.8221 47.2736 93.2796 -37.053  120.47 194.443  -66.99 -125.04 25.6489 22.6717 20.7416  22.039 20.4142  21.733 14.9145
 -11.221 16.6213 -16.719 32.6801 109.412 146.462 167.948 167.821 140.105 146.878 14.3324 64.6408 32.2861 21.4653 50.4336 94.1335 -37.684 122.805 193.361 -40.436 -92.268 21.7429 22.7307 20.7329 22.0461  20.407  21.751 14.9145
 -19.084 8.85133 -16.488 32.1753 107.748 149.934 167.648 166.789 143.976 150.757   7.208 64.8363 24.4834 20.5217 50.9196 93.4663 -39.058 124.428 191.073  -16.49  -50.49 17.9256 22.7693 20.7203 22.0408 20.4045 21.7541 14.9145
 -29.468 -1.9047 -16.241 31.6841 104.121 152.866 164.188 163.889 145.143 152.981 -0.5764 64.2301 13.5977 17.5581 47.3124 90.1195 -41.287 124.435 186.323 2.92591 -0.7827 14.8347 22.7766 20.7067 22.0208 20.4094 21.7339 14.9145
 -42.806 -16.306 -15.786 31.0589 97.8207 154.218 156.294 157.796 142.074 152.026 -9.0571 62.0876 -1.7314 11.0793 38.2873 82.8638 -44.334 121.829 177.761 18.7895 54.2122 13.2254 22.7528  20.698 21.9832 20.4227  21.688 14.9145
 -59.382 -34.815 -14.896 30.0891 88.2361 152.683 142.788 147.136 133.341 146.319 -18.589 57.5544 -22.997 -0.4671 22.7628 70.4666 -47.925 115.681 164.046 32.1891 109.233 13.7283 22.7027 20.6984 21.9335 20.4424 21.6226 14.9145
 -79.202 -57.502 -13.298 28.4986 74.8757 146.688 122.626 130.605 117.717 134.332 -29.793 49.6353 -51.322 -18.296 -0.0167 51.7589 -51.484 105.294 143.943 42.0842 157.323   16.61 22.6229 20.7093 21.8838 20.4649  21.547 14.9145
  -101.8 -83.804 -10.729 26.0061 57.2959 134.569 95.0144 107.199 94.3192 114.807  -43.33 37.3144 -86.807 -42.891 -30.378 25.9096 -54.066  90.376 116.494 47.1722 193.054 21.6554 22.4995 20.7329 21.8414 20.4882 21.4671 14.9145
 -126.09 -112.37 -7.0074 22.4004 35.1698 114.906 59.6457 76.5191 62.8411 87.0612 -59.623 19.6933 -128.43 -74.106 -67.983 -7.1467 -54.367 71.1601 81.2484 48.9038 214.902 28.2085 22.3212 20.7739 21.8012 20.5118 21.3837 14.9145
 -150.26 -141.01 -2.1068 17.6301 8.52072 86.9649 17.0432 39.0612 23.8824 51.3689 -78.761 -3.8749 -174.24 -111.26 -111.48 -46.296 -50.835 48.4812 38.5696 50.8299 224.441  35.342   22.09 20.8366 21.7515 20.5348 21.2976 14.9145
 -171.87 -166.71 3.75345 11.8977 -22.023 51.1635 -31.095  -3.513 -20.664 9.36377 -100.64 -33.523 -221.52 -152.75 -158.16 -88.925 -41.913 23.8304 -10.027 54.8401 224.003 42.1243 21.8215 20.9175  21.687 20.5551 21.2126 14.9145
 -188.14    -186 10.0872 5.68786 -55.056 9.43615 -81.711 -48.219  -67.38 -35.704 -124.99 -68.478 -266.89 -195.63 -203.85 -130.83 -26.459 -0.6561 -61.671 59.3145  215.33 47.8791 21.5358  21.003 21.6169 20.5722 21.1361 14.9145
 -196.45 -195.45 16.1846 -0.2746 -88.373 -34.648 -130.47 -90.849 -111.45 -79.095 -150.97 -106.69 -306.41 -235.43 -243.27 -166.55 -4.2163 -22.305 -112.19 61.6559 199.418 52.2886 21.2537 21.0766 21.5571 20.5895 21.0758 14.9145
  -194.9 -192.55 21.1712 -5.0931 -119.08  -76.08  -172.2 -126.41 -147.18 -115.16 -176.96 -144.65 -335.89 -266.58  -270.7 -190.08 23.8339 -38.163 -156.52  61.454 177.338  55.337 21.0035 21.1294 21.5171 20.6104 21.0351 14.9145
 -182.95 -176.48  24.134 -7.8409 -143.91  -109.1 -201.68 -149.99 -168.97 -138.33 -200.76 -177.61  -351.4 -283.46 -281.07    -196 55.3757 -45.545 -189.47 59.9025 151.197 57.1937 20.8237 21.1611 21.4969 20.6342 21.0107 14.9145
 -161.82 -148.73 24.3758 -7.8216 -159.74 -128.44 -214.78 -157.83 -172.53 -144.35 -219.58 -200.24 -349.91 -281.74 -270.92 -180.78 86.9416 -42.864 -206.96  56.899 123.159 58.0803 20.7492 21.1726 21.4959 20.6564 20.9962 14.9145
  -134.4  -112.9 21.6615 -4.8063 -164.11 -130.67 -209.37 -148.34 -155.83 -131.27 -230.11 -207.74 -329.86 -259.18 -239.03 -143.78 114.419 -30.347 -206.96 50.5666 93.5739 58.1871  20.789 21.1601 21.5191 20.6741 20.9875 14.9145
 -104.61 -74.009  16.252 0.93131  -155.8 -115.14 -185.91 -122.62 -119.73 -100.03 -229.24  -197.2 -291.36 -215.93 -186.76 -87.806 133.816 -10.294 -190.15 40.0913 61.2993 57.6856 20.9201 21.1198 21.5713 20.6891 20.9861 14.9145
 -76.808 -37.635 8.76305 8.75054  -135.4 -84.116 -147.69 -84.489 -68.112 -54.495 -215.39 -168.68  -236.6 -154.87 -118.47  -19.01 142.115 13.1952 -159.98 27.9144 26.3096 56.7544  21.103 21.0558 21.6461 20.7065 20.9947 14.9145
 -55.218 -9.1632 0.05836 17.7585  -105.7 -42.473 -100.73 -40.068 -7.6892 -1.1648 -189.58 -125.69 -170.32 -82.055 -41.735 53.7113 137.996 34.9031 -122.26 18.2576 -8.5256 55.5626 21.2959 20.9812 21.7243 20.7279 21.0127 14.9145
  -43.49 6.87537 -8.7528 26.8295 -71.507 3.02293 -53.036 3.02675 52.7124 51.6631 -155.61  -74.79 -100.18 -6.8047 33.2319  120.01  122.21 49.5155 -84.393 13.5829 -39.058 54.2639 21.4582 20.9102 21.7873 20.7489 21.0352 14.9145
 -44.067 7.58429  -16.36 34.6555 -38.536  44.978 -13.148 37.0862 103.623  95.359 -119.17 -24.139 -35.969  59.613  95.435 170.067  97.422 52.8478 -53.895 13.2901 -63.013  53.024 21.5482 20.8531 21.8306 20.7641 21.0576 14.9145
